country,date,recovered
Australia Western Australia,May 5 2020,528
Australia Western Australia,May 6 2020,528
Australia Western Australia,May 7 2020,534
Australia Western Australia,May 8 2020,534
Australia Western Australia,May 9 2020,536
Australia Western Australia,May 10 2020,536
Australia Western Australia,May 11 2020,536
Australia Western Australia,May 12 2020,537
Australia Western Australia,May 13 2020,538
Australia Western Australia,May 14 2020,538
Australia Western Australia,May 15 2020,538
Australia Western Australia,May 16 2020,541
Australia Western Australia,May 17 2020,543
Australia Western Australia,May 18 2020,545
Australia Western Australia,May 19 2020,545
Australia Western Australia,May 20 2020,545
Australia Western Australia,May 21 2020,545
Australia Western Australia,May 22 2020,545
Australia Western Australia,May 23 2020,549
Australia Western Australia,May 24 2020,549
Australia Western Australia,May 25 2020,549
Australia Western Australia,May 26 2020,549
Australia Western Australia,May 27 2020,549
Australia Western Australia,May 28 2020,550
Australia Western Australia,May 29 2020,551
Australia Western Australia,May 30 2020,552
Australia Western Australia,May 31 2020,552
Australia Western Australia,June 1 2020,553
Australia Western Australia,June 2 2020,553
Australia Western Australia,June 3 2020,557
Australia Western Australia,June 4 2020,557
Australia Western Australia,June 5 2020,557
Australia Western Australia,June 6 2020,559
Australia Western Australia,June 7 2020,559
Australia Western Australia,June 8 2020,560
Australia Western Australia,June 9 2020,560
Australia Western Australia,June 10 2020,571
Australia Western Australia,June 11 2020,575
Australia Western Australia,June 12 2020,575
Australia Western Australia,June 13 2020,582
Australia Western Australia,June 14 2020,591
Australia Western Australia,June 15 2020,591
Australia Western Australia,June 16 2020,592
Australia Western Australia,June 17 2020,592
Australia Western Australia,June 18 2020,592
Australia Western Australia,June 19 2020,592
Australia Western Australia,June 20 2020,593
Australia Western Australia,June 21 2020,593
Australia Western Australia,June 22 2020,594
Australia Western Australia,June 23 2020,594
Australia Western Australia,June 24 2020,595
Australia Western Australia,June 25 2020,595
Australia Western Australia,June 26 2020,595
Australia Western Australia,June 27 2020,595
Australia Western Australia,June 28 2020,595
Australia Western Australia,June 29 2020,598
Australia Western Australia,June 30 2020,598
Australia Western Australia,July 1 2020,598
Australia Western Australia,July 2 2020,598
Australia Western Australia,July 3 2020,598
Australia Western Australia,July 4 2020,600
Australia Western Australia,July 5 2020,600
Australia Western Australia,July 6 2020,600
Australia Western Australia,July 7 2020,602
Australia Western Australia,July 8 2020,602
Australia Western Australia,July 9 2020,602
Australia Western Australia,July 10 2020,604
Australia Western Australia,July 11 2020,604
Australia Western Australia,July 12 2020,606
Australia Western Australia,July 13 2020,606
Australia Western Australia,July 14 2020,606
Australia Western Australia,July 15 2020,610
Australia Western Australia,July 16 2020,610
Australia Western Australia,July 17 2020,617
Australia Western Australia,July 18 2020,618
Australia Western Australia,July 19 2020,622
Australia Western Australia,July 20 2020,625
Australia Western Australia,July 21 2020,625
Australia Western Australia,July 22 2020,626
Australia Western Australia,July 23 2020,631
Australia Western Australia,July 24 2020,642
Australia Western Australia,July 25 2020,644
Australia Western Australia,July 26 2020,647
Australia Western Australia,July 27 2020,647
Australia Western Australia,July 28 2020,647
Australia Western Australia,July 29 2020,647
Australia Western Australia,July 30 2020,650
Australia Western Australia,July 31 2020,650
Australia Western Australia,August 1 2020,652
Australia Western Australia,August 2 2020,654
Australia Western Australia,August 3 2020,654
Australia Western Australia,August 4 2020,654
Australia Western Australia,August 5 2020,654
Australia Western Australia,August 6 2020,627
Australia Western Australia,August 7 2020,628
Australia Western Australia,August 8 2020,629
Australia Western Australia,August 9 2020,629
Australia Western Australia,August 10 2020,630
Australia Western Australia,August 11 2020,632
Australia Western Australia,August 12 2020,632
Australia Western Australia,August 13 2020,632
Australia Western Australia,August 14 2020,632
Australia Western Australia,August 15 2020,633
Australia Western Australia,August 16 2020,633
Australia Western Australia,August 17 2020,633
Australia Western Australia,August 18 2020,633
Australia Western Australia,August 19 2020,633
Australia Western Australia,August 20 2020,633
Australia Western Australia,August 21 2020,633
Australia Western Australia,August 22 2020,634
Australia Western Australia,August 23 2020,634
Australia Western Australia,August 24 2020,635
Australia Western Australia,August 25 2020,636
Australia Western Australia,August 26 2020,637
Australia Western Australia,August 27 2020,637
Australia Western Australia,August 28 2020,637
Australia Western Australia,August 29 2020,641
Australia Western Australia,August 30 2020,641
Australia Western Australia,August 31 2020,641
Australia Western Australia,September 1 2020,641
Australia Western Australia,September 2 2020,641
Australia Western Australia,September 3 2020,643
Australia Western Australia,September 4 2020,644
Australia Western Australia,September 5 2020,644
Australia Western Australia,September 6 2020,644
Australia Western Australia,September 7 2020,644
Australia Western Australia,September 8 2020,644
Australia Western Australia,September 9 2020,646
Australia Western Australia,September 10 2020,646
Australia Western Australia,September 11 2020,646
Australia Western Australia,September 12 2020,646
Australia Western Australia,September 13 2020,646
Australia Western Australia,September 14 2020,646
Australia Western Australia,September 15 2020,646
Australia Western Australia,September 16 2020,648
Australia Western Australia,September 17 2020,648
Australia Western Australia,September 18 2020,649
Australia Western Australia,September 19 2020,650
Australia Western Australia,September 20 2020,650
Australia Western Australia,September 21 2020,650
Australia Western Australia,September 22 2020,650
Australia Western Australia,September 23 2020,650
Australia Western Australia,September 24 2020,650
Australia Western Australia,September 25 2020,650
Australia Western Australia,September 26 2020,651
Australia Western Australia,September 27 2020,651
Australia Western Australia,September 28 2020,653
Australia Western Australia,September 29 2020,653
Australia Western Australia,September 30 2020,654
Australia Western Australia,October 1 2020,654
Australia Western Australia,October 2 2020,657
Australia Western Australia,October 3 2020,660
Australia Western Australia,October 4 2020,660
Australia Western Australia,October 5 2020,662
Australia Western Australia,October 6 2020,664
Australia Western Australia,October 7 2020,670
Australia Western Australia,October 8 2020,670
Australia Western Australia,October 9 2020,670
Australia Western Australia,October 10 2020,670
Australia Western Australia,October 11 2020,670
Australia Western Australia,October 12 2020,671
Australia Western Australia,October 13 2020,676
Australia Western Australia,October 14 2020,676
Australia Western Australia,October 15 2020,676
Australia Western Australia,October 16 2020,683
Australia Western Australia,October 17 2020,683
Australia Western Australia,October 18 2020,685
Australia Western Australia,October 19 2020,685
Australia Western Australia,October 20 2020,685
Australia Western Australia,October 21 2020,690
Australia Western Australia,October 22 2020,690
Australia Western Australia,October 23 2020,692
Australia Western Australia,October 24 2020,692
Australia Western Australia,October 25 2020,700
Australia Western Australia,October 26 2020,700
Australia Western Australia,October 27 2020,706
Australia Western Australia,October 28 2020,706
Australia Western Australia,October 29 2020,708
Australia Western Australia,October 30 2020,712
Australia Western Australia,October 31 2020,718
Australia Western Australia,November 1 2020,718
Australia Western Australia,November 2 2020,738
Australia Western Australia,November 3 2020,748
Australia Western Australia,November 4 2020,748
Australia Western Australia,November 5 2020,750
Australia Western Australia,November 6 2020,755
Australia Western Australia,November 7 2020,757
Australia Western Australia,November 8 2020,757
Australia Western Australia,November 9 2020,757
Australia Western Australia,November 10 2020,757
Australia Western Australia,November 11 2020,757
Australia Western Australia,November 12 2020,757
Australia Western Australia,November 13 2020,757
Australia Western Australia,November 14 2020,757
Australia Western Australia,November 15 2020,757
Australia Western Australia,November 16 2020,767
Australia Western Australia,November 17 2020,767
Australia Western Australia,November 18 2020,767
Australia Western Australia,November 19 2020,767
Australia Western Australia,November 20 2020,772
Australia Western Australia,November 21 2020,772
Australia Western Australia,November 22 2020,774
Australia Western Australia,November 23 2020,774
Australia Western Australia,November 24 2020,774
Australia Western Australia,November 25 2020,776
Australia Western Australia,November 26 2020,778
Australia Western Australia,November 27 2020,784
Australia Western Australia,November 28 2020,785
Australia Western Australia,November 29 2020,788
Australia Western Australia,November 30 2020,789
Australia Western Australia,December 1 2020,789
Australia Western Australia,December 2 2020,795
Australia Western Australia,December 3 2020,802
Australia Western Australia,December 4 2020,805
Australia Western Australia,December 5 2020,808
Australia Western Australia,December 6 2020,808
Australia Western Australia,December 7 2020,810
Australia Western Australia,December 8 2020,810
Australia Western Australia,December 9 2020,811
Australia Western Australia,December 10 2020,811
Australia Western Australia,December 11 2020,815
Australia Western Australia,December 12 2020,816
Australia Western Australia,December 13 2020,816
Australia Western Australia,December 14 2020,821
Australia Western Australia,December 15 2020,821
Australia Western Australia,December 16 2020,821
Australia Western Australia,December 17 2020,821
Australia Western Australia,December 18 2020,821
Australia Western Australia,December 19 2020,825
Australia Western Australia,December 20 2020,826
Australia Western Australia,December 21 2020,827
Australia Western Australia,December 22 2020,828
Australia Western Australia,December 23 2020,830
Australia Western Australia,December 24 2020,832
Australia Western Australia,December 25 2020,832
Australia Western Australia,December 26 2020,832
Australia Western Australia,December 27 2020,833
Australia Western Australia,December 28 2020,833
Australia Western Australia,December 29 2020,838
Australia Western Australia,December 30 2020,838
Australia Western Australia,December 31 2020,838
Australia Western Australia,January 1 2021,838
Australia Western Australia,January 2 2021,838
Australia Western Australia,January 3 2021,839
Australia Western Australia,January 4 2021,842
Australia Western Australia,January 5 2021,845
Australia Western Australia,January 6 2021,847
Australia Western Australia,January 7 2021,847
Australia Western Australia,January 8 2021,847
Australia Western Australia,January 9 2021,851
Australia Western Australia,January 10 2021,851
Australia Western Australia,January 11 2021,855
Australia Western Australia,January 12 2021,855
Australia Western Australia,January 13 2021,855
Australia Western Australia,January 14 2021,857
Australia Western Australia,January 15 2021,862
Australia Western Australia,January 16 2021,864
Australia Western Australia,January 17 2021,865
Australia Western Australia,January 18 2021,865
Australia Western Australia,January 19 2021,865
Australia Western Australia,January 20 2021,866
Australia Western Australia,January 21 2021,869
Australia Western Australia,January 22 2021,869
Australia Western Australia,January 23 2021,873
Australia Western Australia,January 24 2021,873
Australia Western Australia,January 25 2021,873
Australia Western Australia,January 26 2021,873
Australia Western Australia,January 27 2021,875
Australia Western Australia,January 28 2021,875
Australia Western Australia,January 29 2021,878
Australia Western Australia,January 30 2021,878
Australia Western Australia,January 31 2021,881
Australia Western Australia,February 1 2021,881
Australia Western Australia,February 2 2021,886
Australia Western Australia,February 3 2021,887
Australia Western Australia,February 4 2021,887
Australia Western Australia,February 5 2021,887
Australia Western Australia,February 6 2021,887
Australia Western Australia,February 7 2021,888
Australia Western Australia,February 8 2021,889
Australia Western Australia,February 9 2021,892
Australia Western Australia,February 10 2021,893
Australia Western Australia,February 11 2021,894
Australia Western Australia,February 12 2021,895
Australia Western Australia,February 13 2021,896
Australia Western Australia,February 14 2021,896
Australia Western Australia,February 15 2021,897
Australia Western Australia,February 16 2021,898
Australia Western Australia,February 17 2021,898
Australia Western Australia,February 18 2021,897
Australia Western Australia,February 19 2021,897
Australia Western Australia,February 20 2021,899
Australia Western Australia,February 21 2021,899
Australia Western Australia,February 22 2021,901
Australia Western Australia,February 23 2021,901
Australia Western Australia,February 24 2021,901
Australia Western Australia,February 25 2021,901
Australia Western Australia,February 26 2021,901
Australia Western Australia,February 27 2021,901
Australia Western Australia,February 28 2021,901
Australia Western Australia,March 1 2021,901
Australia Western Australia,March 2 2021,901
Australia Western Australia,March 3 2021,902
Australia Western Australia,March 4 2021,902
Australia Western Australia,March 5 2021,903
Australia Western Australia,March 6 2021,903
Australia Western Australia,March 7 2021,903
Australia Western Australia,March 8 2021,903
Australia Western Australia,March 9 2021,903
Australia Western Australia,March 10 2021,905
Australia Western Australia,March 11 2021,905
Australia Western Australia,March 12 2021,905
Australia Western Australia,March 13 2021,906
Australia Western Australia,March 14 2021,906
Australia Western Australia,March 15 2021,907
Australia Western Australia,March 16 2021,907
Australia Western Australia,March 17 2021,908
Australia Western Australia,March 18 2021,908
Australia Western Australia,March 19 2021,908
Australia Western Australia,March 20 2021,908
Australia Western Australia,March 21 2021,911
Australia Western Australia,March 22 2021,912
Australia Western Australia,March 23 2021,913
Australia Western Australia,March 24 2021,915
Australia Western Australia,March 25 2021,915
Australia Western Australia,March 26 2021,915
Australia Western Australia,March 27 2021,915
Australia Western Australia,March 28 2021,919
Australia Western Australia,March 29 2021,918
Australia Western Australia,March 30 2021,918
Australia Western Australia,March 31 2021,918
Australia Western Australia,April 1 2021,919
Australia Western Australia,April 2 2021,921
Australia Western Australia,April 3 2021,922
Australia Western Australia,April 4 2021,925
Australia Western Australia,April 5 2021,923
Australia Western Australia,April 6 2021,924
Australia Western Australia,April 7 2021,928
Australia Western Australia,April 8 2021,932
Australia Western Australia,April 9 2021,933
Australia Western Australia,April 10 2021,933
Australia Western Australia,April 11 2021,935
Australia Western Australia,April 12 2021,937
Australia,January 22 2020,0
Australia,January 23 2020,0
Australia,January 24 2020,0
Australia,January 25 2020,0
Australia,January 26 2020,0
Australia,January 27 2020,0
Australia,January 28 2020,0
Australia,January 29 2020,0
Australia,January 30 2020,2
Australia,January 31 2020,2
Australia,February 1 2020,2
Australia,February 2 2020,2
Australia,February 3 2020,2
Australia,February 4 2020,2
Australia,February 5 2020,2
Australia,February 6 2020,2
Australia,February 7 2020,2
Australia,February 8 2020,2
Australia,February 9 2020,2
Australia,February 10 2020,2
Australia,February 11 2020,2
Australia,February 12 2020,2
Australia,February 13 2020,8
Australia,February 14 2020,8
Australia,February 15 2020,8
Australia,February 16 2020,8
Australia,February 17 2020,10
Australia,February 18 2020,10
Australia,February 19 2020,10
Australia,February 20 2020,10
Australia,February 21 2020,11
Australia,February 22 2020,11
Australia,February 23 2020,11
Australia,February 24 2020,11
Australia,February 25 2020,11
Australia,February 26 2020,11
Australia,February 27 2020,11
Australia,February 28 2020,11
Australia,February 29 2020,11
Australia,March 1 2020,11
Australia,March 2 2020,11
Australia,March 3 2020,11
Australia,March 4 2020,11
Australia,March 5 2020,21
Australia,March 6 2020,21
Australia,March 7 2020,21
Australia,March 8 2020,21
Australia,March 9 2020,21
Australia,March 10 2020,21
Australia,March 11 2020,21
Australia,March 12 2020,21
Australia,March 13 2020,23
Australia,March 14 2020,23
Australia,March 15 2020,23
Australia,March 16 2020,23
Australia,March 17 2020,23
Australia,March 18 2020,23
Australia,March 19 2020,26
Australia,March 20 2020,26
Australia,March 21 2020,26
Australia,March 22 2020,88
Australia,March 23 2020,88
Australia,March 24 2020,115
Australia,March 25 2020,119
Australia,March 26 2020,172
Australia,March 27 2020,194
Australia,March 28 2020,244
Australia,March 29 2020,244
Australia,March 30 2020,257
Australia,March 31 2020,358
Australia,April 1 2020,422
Australia,April 2 2020,520
Australia,April 3 2020,649
Australia,April 4 2020,701
Australia,April 5 2020,757
Australia,April 6 2020,1080
Australia,April 7 2020,1080
Australia,April 8 2020,1080
Australia,April 9 2020,1472
Australia,April 10 2020,1793
Australia,April 11 2020,1806
Australia,April 12 2020,1806
Australia,April 13 2020,1806
Australia,April 14 2020,2186
Australia,April 15 2020,2186
Australia,April 16 2020,2355
Australia,April 17 2020,3808
Australia,April 18 2020,4124
Australia,April 19 2020,4124
Australia,April 20 2020,4291
Australia,April 21 2020,4695
Australia,April 22 2020,4932
Australia,April 23 2020,5047
Australia,April 24 2020,5136
Australia,April 25 2020,5376
Australia,April 26 2020,5541
Australia,April 27 2020,5588
Australia,April 28 2020,5665
Australia,April 29 2020,5715
Australia,April 30 2020,5742
Australia,May 1 2020,5775
Australia,May 2 2020,5814
Australia,May 3 2020,5849
Australia,May 4 2020,5887
Australia,May 5 2020,5975
Australia,May 6 2020,6031
Australia,May 7 2020,6078
Australia,May 8 2020,6122
Australia,May 9 2020,6141
Australia,May 10 2020,6167
Australia,May 11 2020,6213
Australia,May 12 2020,6270
Australia,May 13 2020,6297
Australia,May 14 2020,6334
Australia,May 15 2020,6359
Australia,May 16 2020,6364
Australia,May 17 2020,6392
Australia,May 18 2020,6413
Australia,May 19 2020,6431
Australia,May 20 2020,6470
Australia,May 21 2020,6478
Australia,May 22 2020,6485
Australia,May 23 2020,6508
Australia,May 24 2020,6531
Australia,May 25 2020,6552
Australia,May 26 2020,6560
Australia,May 27 2020,6579
Australia,May 28 2020,6576
Australia,May 29 2020,6605
Australia,May 30 2020,6614
Australia,May 31 2020,6618
Australia,June 1 2020,6626
Australia,June 2 2020,6636
Australia,June 3 2020,6648
Australia,June 4 2020,6683
Australia,June 5 2020,6688
Australia,June 6 2020,6703
Australia,June 7 2020,6706
Australia,June 8 2020,6720
Australia,June 9 2020,6740
Australia,June 10 2020,6759
Australia,June 11 2020,6782
Australia,June 12 2020,6803
Australia,June 13 2020,6838
Australia,June 14 2020,6851
Australia,June 15 2020,6856
Australia,June 16 2020,6861
Australia,June 17 2020,6877
Australia,June 18 2020,6878
Australia,June 19 2020,6881
Australia,June 20 2020,6896
Australia,June 21 2020,6903
Australia,June 22 2020,6915
Australia,June 23 2020,6924
Australia,June 24 2020,6931
Australia,June 25 2020,6958
Australia,June 26 2020,6960
Australia,June 27 2020,6993
Australia,June 28 2020,7007
Australia,June 29 2020,7037
Australia,June 30 2020,7040
Australia,July 1 2020,7090
Australia,July 2 2020,7130
Australia,July 3 2020,7319
Australia,July 4 2020,7399
Australia,July 5 2020,7420
Australia,July 6 2020,7455
Australia,July 7 2020,7487
Australia,July 8 2020,7573
Australia,July 9 2020,7576
Australia,July 10 2020,7733
Australia,July 11 2020,7727
Australia,July 12 2020,7769
Australia,July 13 2020,7835
Australia,July 14 2020,7928
Australia,July 15 2020,8035
Australia,July 16 2020,8114
Australia,July 17 2020,8162
Australia,July 18 2020,8274
Australia,July 19 2020,8395
Australia,July 20 2020,8398
Australia,July 21 2020,8545
Australia,July 22 2020,8770
Australia,July 23 2020,8775
Australia,July 24 2020,8938
Australia,July 25 2020,9019
Australia,July 26 2020,9174
Australia,July 27 2020,9311
Australia,July 28 2020,9617
Australia,July 29 2020,9619
Australia,July 30 2020,9759
Australia,July 31 2020,9983
Australia,August 1 2020,7213
Australia,August 2 2020,7631
Australia,August 3 2020,7631
Australia,August 4 2020,7805
Australia,August 5 2020,7947
Australia,August 6 2020,8125
Australia,August 7 2020,8566
Australia,August 8 2020,8880
Australia,August 9 2020,8882
Australia,August 10 2020,9150
Australia,August 11 2020,9401
Australia,August 12 2020,9785
Australia,August 13 2020,10007
Australia,August 14 2020,10638
Australia,August 15 2020,10641
Australia,August 16 2020,11091
Australia,August 17 2020,11544
Australia,August 18 2020,11935
Australia,August 19 2020,12254
Australia,August 20 2020,14860
Australia,August 21 2020,15466
Australia,August 22 2020,15766
Australia,August 23 2020,16239
Australia,August 24 2020,16609
Australia,August 25 2020,17106
Australia,August 26 2020,17107
Australia,August 27 2020,17373
Australia,August 28 2020,17639
Australia,August 29 2020,17866
Australia,August 30 2020,18122
Australia,August 31 2020,18356
Australia,September 1 2020,18695
Australia,September 2 2020,18698
Australia,September 3 2020,18920
Australia,September 4 2020,19178
Australia,September 5 2020,19336
Australia,September 6 2020,19473
Australia,September 7 2020,19610
Australia,September 8 2020,19731
Australia,September 9 2020,19869
Australia,September 10 2020,20045
Australia,September 11 2020,20335
Australia,September 12 2020,20346
Australia,September 13 2020,20471
Australia,September 14 2020,20585
Australia,September 15 2020,20658
Australia,September 16 2020,20798
Australia,September 17 2020,20860
Australia,September 18 2020,20867
Australia,September 19 2020,20974
Australia,September 20 2020,21069
Australia,September 21 2020,21163
Australia,September 22 2020,21224
Australia,September 23 2020,21335
Australia,September 24 2020,21407
Australia,September 25 2020,21407
Australia,September 26 2020,21456
Australia,September 27 2020,21515
Australia,September 28 2020,21558
Australia,September 29 2020,21623
Australia,September 30 2020,21655
Australia,October 1 2020,21659
Australia,October 2 2020,21719
Australia,October 3 2020,21735
Australia,October 4 2020,21759
Australia,October 5 2020,21761
Australia,October 6 2020,21786
Australia,October 7 2020,21806
Australia,October 8 2020,21839
Australia,October 9 2020,21855
Australia,October 10 2020,21855
Australia,October 11 2020,21866
Australia,October 12 2020,21895
Australia,October 13 2020,21906
Australia,October 14 2020,21907
Australia,October 15 2020,21920
Australia,October 16 2020,21955
Australia,October 17 2020,21956
Australia,October 18 2020,21966
Australia,October 19 2020,21970
Australia,October 20 2020,21984
Australia,October 21 2020,22007
Australia,October 22 2020,22018
Australia,October 23 2020,22028
Australia,October 24 2020,22034
Australia,October 25 2020,22051
Australia,October 26 2020,22065
Australia,October 27 2020,22072
Australia,October 28 2020,22084
Australia,October 29 2020,22091
Australia,October 30 2020,22173
Australia,October 31 2020,22188
Australia,November 1 2020,22204
Australia,November 2 2020,22236
Australia,November 3 2020,22257
Australia,November 4 2020,22267
Australia,November 5 2020,22274
Australia,November 6 2020,22287
Australia,November 7 2020,22295
Australia,November 8 2020,22295
Australia,November 9 2020,22298
Australia,November 10 2020,22298
Australia,November 11 2020,22299
Australia,November 12 2020,22303
Australia,November 13 2020,22307
Australia,November 14 2020,22311
Australia,November 15 2020,22312
Australia,November 16 2020,22333
Australia,November 17 2020,22338
Australia,November 18 2020,22339
Australia,November 19 2020,22341
Australia,November 20 2020,22348
Australia,November 21 2020,22349
Australia,November 22 2020,22352
Australia,November 23 2020,22358
Australia,November 24 2020,22362
Australia,November 25 2020,22369
Australia,November 26 2020,22390
Australia,November 27 2020,22404
Australia,November 28 2020,22407
Australia,November 29 2020,22411
Australia,November 30 2020,22420
Australia,December 1 2020,22423
Australia,December 2 2020,22431
Australia,December 3 2020,22443
Australia,December 4 2020,22448
Australia,December 5 2020,22453
Australia,December 6 2020,22456
Australia,December 7 2020,22460
Australia,December 8 2020,22461
Australia,December 9 2020,22473
Australia,December 10 2020,22474
Australia,December 11 2020,22480
Australia,December 12 2020,22484
Australia,December 13 2020,22485
Australia,December 14 2020,22498
Australia,December 15 2020,22498
Australia,December 16 2020,22504
Australia,December 17 2020,22507
Australia,December 18 2020,22508
Australia,December 19 2020,22512
Australia,December 20 2020,22517
Australia,December 21 2020,22524
Australia,December 22 2020,22526
Australia,December 23 2020,22530
Australia,December 24 2020,22532
Australia,December 25 2020,22535
Australia,December 26 2020,22536
Australia,December 27 2020,22539
Australia,December 28 2020,22554
Australia,December 29 2020,22558
Australia,December 30 2020,22564
Australia,December 31 2020,22565
Australia,January 1 2021,22573
Australia,January 2 2021,22581
Australia,January 3 2021,22581
Australia,January 4 2021,22588
Australia,January 5 2021,22592
Australia,January 6 2021,22600
Australia,January 7 2021,22606
Australia,January 8 2021,22606
Australia,January 9 2021,22612
Australia,January 10 2021,22621
Australia,January 11 2021,22627
Australia,January 12 2021,22643
Australia,January 13 2021,22650
Australia,January 14 2021,22657
Australia,January 15 2021,22668
Australia,January 16 2021,22684
Australia,January 17 2021,22692
Australia,January 18 2021,22698
Australia,January 19 2021,22709
Australia,January 20 2021,22716
Australia,January 21 2021,22725
Australia,January 22 2021,22735
Australia,January 23 2021,22748
Australia,January 24 2021,22759
Australia,January 25 2021,22761
Australia,January 26 2021,22766
Australia,January 27 2021,22779
Australia,January 28 2021,22781
Australia,January 29 2021,22791
Australia,January 30 2021,22802
Australia,January 31 2021,22805
Australia,February 1 2021,22808
Australia,February 2 2021,22814
Australia,February 3 2021,22822
Australia,February 4 2021,22822
Australia,February 5 2021,22825
Australia,February 6 2021,22827
Australia,February 7 2021,22830
Australia,February 8 2021,22837
Australia,February 9 2021,22844
Australia,February 10 2021,22846
Australia,February 11 2021,22850
Australia,February 12 2021,22854
Australia,February 13 2021,22858
Australia,February 14 2021,22864
Australia,February 15 2021,22866
Australia,February 16 2021,22870
Australia,February 17 2021,22871
Australia,February 18 2021,22874
Australia,February 19 2021,22879
Australia,February 20 2021,22881
Australia,February 21 2021,22882
Australia,February 22 2021,22885
Australia,February 23 2021,22892
Australia,February 24 2021,22897
Australia,February 25 2021,22900
Australia,February 26 2021,22902
Australia,February 27 2021,22903
Australia,February 28 2021,22909
Australia,March 1 2021,22914
Australia,March 2 2021,22917
Australia,March 3 2021,22920
Australia,March 4 2021,22924
Australia,March 5 2021,22926
Australia,March 6 2021,22928
Australia,March 7 2021,22929
Australia,March 8 2021,22931
Australia,March 9 2021,22936
Australia,March 10 2021,22945
Australia,March 11 2021,22949
Australia,March 12 2021,22952
Australia,March 13 2021,22957
Australia,March 14 2021,22957
Australia,March 15 2021,22958
Australia,March 16 2021,22960
Australia,March 17 2021,22962
Australia,March 18 2021,22963
Australia,March 19 2021,22965
Australia,March 20 2021,22966
Australia,March 21 2021,22971
Australia,March 22 2021,22977
Australia,March 23 2021,22982
Australia,March 24 2021,22988
Australia,March 25 2021,22991
Australia,March 26 2021,22994
Australia,March 27 2021,22996
Australia,March 28 2021,23004
Australia,March 29 2021,23005
Australia,March 30 2021,23005
Australia,March 31 2021,23012
Australia,April 1 2021,23014
Australia,April 2 2021,23025
Australia,April 3 2021,23027
Australia,April 4 2021,23032
Australia,April 5 2021,23048
Australia,April 6 2021,23049
Australia,April 7 2021,23056
Australia,April 8 2021,23071
Australia,April 9 2021,23080
Australia,April 10 2021,23083
Australia,April 11 2021,23085
Australia,April 12 2021,23087
Bahrain,January 22 2020,0
Bahrain,January 23 2020,0
Bahrain,January 24 2020,0
Bahrain,January 25 2020,0
Bahrain,January 26 2020,0
Bahrain,January 27 2020,0
Bahrain,January 28 2020,0
Bahrain,January 29 2020,0
Bahrain,January 30 2020,0
Bahrain,January 31 2020,0
Bahrain,February 1 2020,0
Bahrain,February 2 2020,0
Bahrain,February 3 2020,0
Bahrain,February 4 2020,0
Bahrain,February 5 2020,0
Bahrain,February 6 2020,0
Bahrain,February 7 2020,0
Bahrain,February 8 2020,0
Bahrain,February 9 2020,0
Bahrain,February 10 2020,0
Bahrain,February 11 2020,0
Bahrain,February 12 2020,0
Bahrain,February 13 2020,0
Bahrain,February 14 2020,0
Bahrain,February 15 2020,0
Bahrain,February 16 2020,0
Bahrain,February 17 2020,0
Bahrain,February 18 2020,0
Bahrain,February 19 2020,0
Bahrain,February 20 2020,0
Bahrain,February 21 2020,0
Bahrain,February 22 2020,0
Bahrain,February 23 2020,0
Bahrain,February 24 2020,0
Bahrain,February 25 2020,0
Bahrain,February 26 2020,0
Bahrain,February 27 2020,0
Bahrain,February 28 2020,0
Bahrain,February 29 2020,0
Bahrain,March 1 2020,0
Bahrain,March 2 2020,0
Bahrain,March 3 2020,0
Bahrain,March 4 2020,0
Bahrain,March 5 2020,0
Bahrain,March 6 2020,4
Bahrain,March 7 2020,4
Bahrain,March 8 2020,4
Bahrain,March 9 2020,14
Bahrain,March 10 2020,22
Bahrain,March 11 2020,35
Bahrain,March 12 2020,35
Bahrain,March 13 2020,44
Bahrain,March 14 2020,44
Bahrain,March 15 2020,60
Bahrain,March 16 2020,77
Bahrain,March 17 2020,81
Bahrain,March 18 2020,88
Bahrain,March 19 2020,100
Bahrain,March 20 2020,100
Bahrain,March 21 2020,125
Bahrain,March 22 2020,149
Bahrain,March 23 2020,149
Bahrain,March 24 2020,177
Bahrain,March 25 2020,177
Bahrain,March 26 2020,204
Bahrain,March 27 2020,227
Bahrain,March 28 2020,265
Bahrain,March 29 2020,272
Bahrain,March 30 2020,279
Bahrain,March 31 2020,295
Bahrain,April 1 2020,337
Bahrain,April 2 2020,381
Bahrain,April 3 2020,382
Bahrain,April 4 2020,423
Bahrain,April 5 2020,431
Bahrain,April 6 2020,458
Bahrain,April 7 2020,458
Bahrain,April 8 2020,477
Bahrain,April 9 2020,519
Bahrain,April 10 2020,539
Bahrain,April 11 2020,555
Bahrain,April 12 2020,558
Bahrain,April 13 2020,591
Bahrain,April 14 2020,645
Bahrain,April 15 2020,663
Bahrain,April 16 2020,703
Bahrain,April 17 2020,725
Bahrain,April 18 2020,755
Bahrain,April 19 2020,759
Bahrain,April 20 2020,769
Bahrain,April 21 2020,784
Bahrain,April 22 2020,1026
Bahrain,April 23 2020,1082
Bahrain,April 24 2020,1113
Bahrain,April 25 2020,1160
Bahrain,April 26 2020,1189
Bahrain,April 27 2020,1218
Bahrain,April 28 2020,1310
Bahrain,April 29 2020,1455
Bahrain,April 30 2020,1500
Bahrain,May 1 2020,1555
Bahrain,May 2 2020,1568
Bahrain,May 3 2020,1718
Bahrain,May 4 2020,1744
Bahrain,May 5 2020,1762
Bahrain,May 6 2020,1860
Bahrain,May 7 2020,2000
